N_features,max_var,accuracy_test,accuracy_train,mean_cv
1989.0,0.021202291451492807,0.9747191011235955,1.0,0.9738641959851426
1988.0,0.021181698145434844,0.973314606741573,1.0,0.9734560327198365
1987.0,0.02116224492723454,0.973314606741573,1.0,0.9734560327198365
1986.0,0.02113449333728319,0.973314606741573,1.0,0.9734577020992446
1985.0,0.02112079893887595,0.973314606741573,1.0,0.9734577020992446
1984.0,0.02111987967759431,0.973314606741573,1.0,0.9734577020992446
1983.0,0.021102397403768913,0.973314606741573,1.0,0.9734577020992446
1982.0,0.021071108789235043,0.973314606741573,1.0,0.9738658653645509
1981.0,0.021059349287557677,0.973314606741573,1.0,0.9738658653645509
1980.0,0.021016147714019596,0.973314606741573,1.0,0.9738658653645509
1979.0,0.020966107281349997,0.973314606741573,1.0,0.9738658653645509
1978.0,0.020956822001065748,0.973314606741573,1.0,0.9738658653645509
1977.0,0.02094281067991826,0.973314606741573,1.0,0.9738658653645509
1976.0,0.020937192972086054,0.973314606741573,1.0,0.9738658653645509
1975.0,0.02092737598646373,0.9676966292134831,1.0,0.974274863319561
1974.0,0.02091987659362098,0.9719101123595506,1.0,0.9734568674095405
1973.0,0.020918318668150533,0.9719101123595506,1.0,0.9734568674095405
1972.0,0.020904223946281927,0.9719101123595506,1.0,0.9734568674095405
1971.0,0.02087942159305535,0.9789325842696629,1.0,0.9734568674095405
1970.0,0.020837271700719365,0.9789325842696629,1.0,0.9730478694545303
1969.0,0.020830942512661342,0.9789325842696629,1.0,0.9742740286298568
1968.0,0.020818228536064548,0.9789325842696629,1.0,0.9726413755686323
1967.0,0.020810064532141972,0.9775280898876404,1.0,0.9726413755686323
1966.0,0.02080907299023537,0.9775280898876404,1.0,0.9726413755686323
1965.0,0.020770061120950353,0.9775280898876404,1.0,0.9726413755686323
1964.0,0.020758624820706978,0.9775280898876404,1.0,0.9742731939401527
1963.0,0.020754332000256205,0.9775280898876404,1.0,0.9738650306748466
1962.0,0.02074992594015965,0.9775280898876404,1.0,0.9738650306748466
1961.0,0.020743450708172205,0.9775280898876404,1.0,0.9738650306748466
1960.0,0.020729469411284316,0.9789325842696629,1.0,0.9738650306748466
1959.0,0.020724041321684213,0.9789325842696629,1.0,0.9746813572054588
1958.0,0.02071919944648609,0.9789325842696629,1.0,0.9746813572054588
1957.0,0.020693637125464043,0.976123595505618,1.0,0.9746813572054588
1956.0,0.020688773820913962,0.976123595505618,1.0,0.9746813572054588
1955.0,0.02068462984758352,0.976123595505618,1.0,0.9738650306748466
1954.0,0.02068045981152771,0.976123595505618,1.0,0.9738650306748466
1953.0,0.020649907347358887,0.976123595505618,1.0,0.9738650306748466
1952.0,0.02062214417397405,0.976123595505618,1.0,0.9726405408789283
1951.0,0.020575921640982205,0.976123595505618,1.0,0.9726405408789283
1950.0,0.020534133246329703,0.976123595505618,1.0,0.9726405408789283
1949.0,0.020527669690443215,0.976123595505618,1.0,0.9726405408789283
1948.0,0.020521321968891604,0.9747191011235955,1.0,0.9722323776136221
1947.0,0.02051644708090804,0.9775280898876404,1.0,0.9714152163933057
1946.0,0.020504192387449056,0.9789325842696629,1.0,0.971824214348316
1945.0,0.020503529815053524,0.9789325842696629,1.0,0.971824214348316
1944.0,0.020493975799112347,0.9789325842696629,1.0,0.971824214348316
1943.0,0.02048932620891013,0.9789325842696629,1.0,0.971824214348316
1942.0,0.020471615139106475,0.9775280898876404,1.0,0.9726438796377448
1941.0,0.02046891388241699,0.9775280898876404,1.0,0.9726438796377448
1940.0,0.020462283525088273,0.9775280898876404,1.0,0.9734602061683569
1939.0,0.020443905342183148,0.9775280898876404,1.0,0.9734602061683569
1938.0,0.020427672225825134,0.9775280898876404,1.0,0.9734602061683569
1937.0,0.020426096878870717,0.9775280898876404,1.0,0.9734602061683569
1936.0,0.02042131292084004,0.9775280898876404,1.0,0.9726422102583365
1935.0,0.020417423203874654,0.9775280898876404,1.0,0.9726422102583365
1934.0,0.02041512505067057,0.9775280898876404,1.0,0.9726422102583365
1933.0,0.02039307019330878,0.9775280898876404,1.0,0.9726422102583365
1932.0,0.0203479828367988,0.9775280898876404,1.0,0.9722340469930304
1931.0,0.02032965552833356,0.976123595505618,1.0,0.9726422102583365
1930.0,0.0203073713189887,0.976123595505618,1.0,0.9726422102583365
1929.0,0.020279010440435872,0.976123595505618,1.0,0.9726422102583365
1928.0,0.020253551536308007,0.976123595505618,1.0,0.9718258837277244
1927.0,0.020247461800987052,0.9789325842696629,1.0,0.9718258837277244
1926.0,0.020233348545624866,0.9789325842696629,1.0,0.971009557197112
1925.0,0.020229553812814084,0.9789325842696629,1.0,0.9701923959767956
1924.0,0.020219754228082955,0.9789325842696629,1.0,0.9701923959767956
1923.0,0.020135185896871334,0.9789325842696629,1.0,0.9701923959767956
1922.0,0.020132350272353397,0.9789325842696629,1.0,0.9701923959767956
1921.0,0.02013226687163228,0.9789325842696629,1.0,0.9701923959767956
1920.0,0.02012159157932943,0.9789325842696629,1.0,0.9701923959767956
1919.0,0.020120294234778735,0.9789325842696629,1.0,0.9701923959767956
1918.0,0.020117497993934655,0.9789325842696629,1.0,0.9706005592421019
1917.0,0.020101075001934903,0.9789325842696629,1.0,0.9706005592421019
1916.0,0.02009912898510885,0.9789325842696629,1.0,0.9706005592421019
1915.0,0.02005494513641096,0.9789325842696629,1.0,0.9706005592421019
1914.0,0.02005216511237376,0.9789325842696629,1.0,0.971009557197112
1913.0,0.020036356042348883,0.9789325842696629,1.0,0.9714177204624181
1912.0,0.02002932953159486,0.9789325842696629,1.0,0.9714177204624181
1911.0,0.020027119412485285,0.9789325842696629,1.0,0.9722357163724386
1910.0,0.02001435910215454,0.9789325842696629,1.0,0.9722357163724386
1909.0,0.01997193361866017,0.9775280898876404,1.0,0.97060222862151
1908.0,0.019938839749184006,0.9775280898876404,1.0,0.9718267184174284
1907.0,0.019934961615652114,0.976123595505618,1.0,0.9722332123033262
1906.0,0.019917238962414964,0.976123595505618,1.0,0.9722332123033262
1905.0,0.019907978980349458,0.976123595505618,1.0,0.9722332123033262
1904.0,0.019892781700947697,0.976123595505618,1.0,0.9722332123033262
1903.0,0.01985667382207787,0.976123595505618,1.0,0.9722332123033262
1902.0,0.0198494967266885,0.976123595505618,1.0,0.9722332123033262
1901.0,0.019843885711506748,0.976123595505618,1.0,0.97182504903802
1900.0,0.019827653397006,0.976123595505618,1.0,0.9722332123033262
1899.0,0.01981626487535262,0.9775280898876404,1.0,0.9726413755686323
1898.0,0.019795744961929235,0.9775280898876404,1.0,0.9726413755686323
1897.0,0.019772517861098432,0.9775280898876404,1.0,0.9726413755686323
1896.0,0.01975847410633718,0.9775280898876404,1.0,0.9714168857727141
1895.0,0.01972560495547069,0.9747191011235955,1.0,0.9730512082133467
1894.0,0.019719370751567263,0.9747191011235955,1.0,0.9730512082133467
1893.0,0.019658571625873703,0.9747191011235955,1.0,0.9730512082133467
1892.0,0.019658488225152586,0.976123595505618,1.0,0.9730512082133467
1891.0,0.019656298956223294,0.976123595505618,1.0,0.9730512082133467
1890.0,0.01963757086095936,0.976123595505618,1.0,0.9730512082133467
1889.0,0.01961584960648204,0.976123595505618,1.0,0.9730512082133467
1888.0,0.019603853246756717,0.976123595505618,1.0,0.9730512082133467
1887.0,0.019601332668462784,0.976123595505618,1.0,0.9730512082133467
1886.0,0.019594916025481923,0.9775280898876404,1.0,0.9714177204624181
1885.0,0.019588890323381288,0.9775280898876404,1.0,0.9714177204624181
1884.0,0.01956358515458267,0.976123595505618,1.0,0.9714177204624181
1883.0,0.019558198858010602,0.976123595505618,1.0,0.9714177204624181
1882.0,0.01953096620587954,0.9775280898876404,1.0,0.9726430449480405
1881.0,0.019525962162612574,0.9775280898876404,1.0,0.9726430449480405
1880.0,0.019511554451643185,0.9775280898876404,1.0,0.9726430449480405
1879.0,0.019508726013581935,0.9775280898876404,1.0,0.9730512082133467
1878.0,0.01950013059111433,0.9775280898876404,1.0,0.9722348816827345
1877.0,0.019482816189555233,0.9789325842696629,1.0,0.9726430449480405
1876.0,0.01943587085031372,0.976123595505618,1.0,0.9730512082133467
1875.0,0.019427780980365468,0.976123595505618,1.0,0.9730512082133467
1874.0,0.0194167257514442,0.976123595505618,1.0,0.9726430449480405
1873.0,0.01940276076403067,0.976123595505618,1.0,0.9722348816827344
1872.0,0.019399118932541936,0.976123595505618,1.0,0.9722348816827344
1871.0,0.01939709952308132,0.976123595505618,1.0,0.9722348816827344
1870.0,0.01939374421940335,0.9817415730337079,1.0,0.9746838612745712
1869.0,0.019379742165002652,0.9817415730337079,1.0,0.9746838612745712
1868.0,0.019336040187137877,0.9789325842696629,1.0,0.9734593714786529
1867.0,0.019310677101171816,0.9789325842696629,1.0,0.9734593714786529
1866.0,0.019287250765285018,0.9803370786516854,1.0,0.9738683694336631
1865.0,0.019284081537882615,0.9803370786516854,1.0,0.9738683694336631
1864.0,0.01927799328524114,0.9803370786516854,1.0,0.9738683694336631
1863.0,0.019250074893847564,0.9803370786516854,1.0,0.9738683694336631
1862.0,0.01921756482941921,0.9803370786516854,1.0,0.9734602061683569
1861.0,0.01921702735810535,0.9803370786516854,1.0,0.9722357163724386
1860.0,0.019176642875591624,0.9803370786516854,1.0,0.9722357163724386
1859.0,0.01916556911317678,0.9789325842696629,1.0,0.9722357163724386
1858.0,0.019151659726243993,0.9789325842696629,1.0,0.9722357163724386
1857.0,0.019123798696013047,0.9789325842696629,1.0,0.973461875547765
1856.0,0.01912105397828112,0.9789325842696629,1.0,0.9738700388130711
1855.0,0.019115632931408576,0.9817415730337079,1.0,0.9750945286089896
1854.0,0.019110761222959304,0.9789325842696629,1.0,0.9738700388130713
1853.0,0.019108479651558465,0.9789325842696629,1.0,0.9738692041233671
1852.0,0.019106875855691402,0.9789325842696629,1.0,0.9734602061683569
1851.0,0.019103602377387594,0.9789325842696629,1.0,0.9734602061683569
1850.0,0.01909461363300065,0.9789325842696629,1.0,0.9734602061683569
1849.0,0.019088126910247184,0.9789325842696629,1.0,0.9730512082133467
1848.0,0.01908783630506783,0.9789325842696629,1.0,0.9730512082133467
1847.0,0.019030471859357596,0.9789325842696629,1.0,0.9726430449480405
1846.0,0.019027754054905994,0.9789325842696629,1.0,0.9718267184174284
1845.0,0.019011694782717765,0.9789325842696629,1.0,0.9726430449480405
1844.0,0.01901148628091498,0.9789325842696629,1.0,0.9730512082133467
1843.0,0.01899689115471968,0.9789325842696629,1.0,0.9730512082133467
1842.0,0.01898217092744271,0.9789325842696629,1.0,0.9734593714786527
1841.0,0.018975776872157145,0.9789325842696629,1.0,0.9734593714786527
1840.0,0.01896107054500036,0.9789325842696629,1.0,0.9734593714786527
1839.0,0.01891221857260667,0.9789325842696629,1.0,0.9734593714786527
1838.0,0.018906970165226838,0.9789325842696629,1.0,0.9734593714786527
1837.0,0.018871477320341504,0.9775280898876404,1.0,0.9730520429030509
1836.0,0.018855401831346395,0.9775280898876404,1.0,0.9730520429030509
1835.0,0.01879485290781618,0.9775280898876404,1.0,0.9730520429030509
1834.0,0.018790015665991453,0.9789325842696629,1.0,0.9730520429030507
1833.0,0.018787847247242438,0.9789325842696629,1.0,0.9730520429030507
1832.0,0.018780174380899767,0.9789325842696629,1.0,0.9730520429030507
1831.0,0.018769415687875803,0.9789325842696629,1.0,0.9730520429030507
1830.0,0.018762053072215686,0.9789325842696629,1.0,0.9730520429030507
1829.0,0.018746688991371697,0.9789325842696629,1.0,0.9730520429030507
1828.0,0.01874273079314753,0.976123595505618,1.0,0.9730520429030507
1827.0,0.01871901830011983,0.976123595505618,1.0,0.9730520429030507
1826.0,0.018704363125405327,0.976123595505618,1.0,0.9714202245315302
1825.0,0.01869126921219012,0.976123595505618,1.0,0.9714202245315302
1824.0,0.0186783506106948,0.976123595505618,1.0,0.9714202245315302
1823.0,0.018675237740242264,0.976123595505618,1.0,0.9714202245315302
1822.0,0.018668593482793355,0.976123595505618,1.0,0.971010391886816
1821.0,0.0186661655951342,0.9817415730337079,1.0,0.97060222862151
1820.0,0.018665248187201926,0.9817415730337079,1.0,0.97060222862151
1819.0,0.01865710271677293,0.9817415730337079,1.0,0.97060222862151
1818.0,0.018651153465333324,0.9817415730337079,1.0,0.9718283877968364
1817.0,0.018651153465333324,0.9817415730337079,1.0,0.9718283877968364
1816.0,0.018635578380664913,0.9817415730337079,1.0,0.9718283877968364
1815.0,0.018629719480006506,0.9817415730337079,1.0,0.9718283877968364
1814.0,0.018616412431615117,0.9817415730337079,1.0,0.9718283877968364
1813.0,0.018608160393598028,0.9817415730337079,1.0,0.9718283877968364
1812.0,0.018607785090353005,0.9817415730337079,1.0,0.9726447143274488
1811.0,0.01858631403803903,0.9817415730337079,1.0,0.9718267184174284
1810.0,0.018578181238467894,0.9817415730337079,1.0,0.9718267184174284
1809.0,0.0185776032960558,0.9817415730337079,1.0,0.9722348816827344
1808.0,0.018563554907921154,0.9789325842696629,1.0,0.971416885772714
1807.0,0.018562018944640605,0.9775280898876404,1.0,0.9706005592421019
1806.0,0.018556178577475786,0.9803370786516854,1.0,0.9718258837277242
1805.0,0.01855232361081087,0.9803370786516854,1.0,0.9718258837277242
1804.0,0.01854900843214651,0.9803370786516854,1.0,0.9722332123033262
1803.0,0.01854698596465945,0.9803370786516854,1.0,0.9722332123033262
1802.0,0.018542482325719183,0.9803370786516854,1.0,0.9722332123033262
1801.0,0.01853872408072389,0.9803370786516854,1.0,0.9722332123033262
1800.0,0.018523571212206127,0.9817415730337079,1.0,0.9701932306664999
1799.0,0.0184812928846508,0.9775280898876404,1.0,0.971008722507408
1798.0,0.01848061237595203,0.9775280898876404,1.0,0.971008722507408
1797.0,0.018479264579113256,0.9775280898876404,1.0,0.9710078878177038
1796.0,0.018474052034043505,0.9775280898876404,1.0,0.9710078878177038
1795.0,0.01846617066589805,0.9817415730337079,1.0,0.9714168857727141
1794.0,0.018466068731683345,0.9817415730337079,1.0,0.9706005592421019
1793.0,0.01845238869673363,0.9817415730337079,1.0,0.9693752347564792
1792.0,0.018443266603860368,0.9817415730337079,1.0,0.9693752347564792
1791.0,0.018441641587143152,0.9775280898876404,1.0,0.9693744000667752
1790.0,0.018437897821439727,0.9775280898876404,1.0,0.9714185551521222
1789.0,0.01839847930461146,0.9775280898876404,1.0,0.9714185551521222
1788.0,0.018392601963126944,0.9803370786516854,1.0,0.9726430449480405
1787.0,0.01834096765000935,0.9803370786516854,1.0,0.9726430449480405
1786.0,0.018335481735909282,0.9803370786516854,1.0,0.9726430449480405
1785.0,0.018307083790369282,0.9803370786516854,1.0,0.9726430449480405
1784.0,0.018285754055943865,0.9803370786516854,1.0,0.9734593714786527
1783.0,0.01825675145517578,0.9803370786516854,1.0,0.9734593714786527
1782.0,0.018231064033072054,0.9803370786516854,1.0,0.9734593714786527
1781.0,0.018226560394131792,0.9803370786516854,1.0,0.9738675347439589
1780.0,0.01822038874076921,0.9803370786516854,1.0,0.9738675347439589
1779.0,0.018214411689089226,0.9803370786516854,1.0,0.9738675347439589
1778.0,0.018205043008083864,0.9775280898876404,1.0,0.9726430449480405
1777.0,0.018204959607362747,0.9775280898876404,1.0,0.9726430449480405
1776.0,0.01819603573020334,0.976123595505618,1.0,0.9726430449480405
1775.0,0.018193119793879876,0.976123595505618,1.0,0.9726430449480405
1774.0,0.018192165936743554,0.9803370786516854,1.0,0.9730503735236427
1773.0,0.018191810093666792,0.9803370786516854,1.0,0.9730503735236427
1772.0,0.018178799581172696,0.9803370786516854,1.0,0.9722340469930304
1771.0,0.018166928878533856,0.9803370786516854,1.0,0.9722340469930304
1770.0,0.018110299788896094,0.9803370786516854,1.0,0.9722340469930304
1769.0,0.01810663015716699,0.9803370786516854,1.0,0.9722340469930304
1768.0,0.018088615601405934,0.9803370786516854,1.0,0.9726422102583365
1767.0,0.018077773507660853,0.9803370786516854,1.0,0.9726422102583365
1766.0,0.018077259759218783,0.9803370786516854,1.0,0.9726422102583365
1765.0,0.018068057323650844,0.9775280898876404,1.0,0.9726422102583365
1764.0,0.018048509121295932,0.9803370786516854,1.0,0.9714177204624181
1763.0,0.01804284528565748,0.9803370786516854,1.0,0.971416885772714
1762.0,0.018042735938045347,0.9803370786516854,1.0,0.971008722507408
1761.0,0.018017372852079293,0.9803370786516854,1.0,0.971008722507408
1760.0,0.018015348067905536,0.9803370786516854,1.0,0.971008722507408
1759.0,0.017996133468435083,0.9803370786516854,1.0,0.97182504903802
1758.0,0.017995039992313788,0.9803370786516854,1.0,0.97182504903802
1757.0,0.017977859443763896,0.9803370786516854,1.0,0.97182504903802
1756.0,0.017968268360835555,0.9803370786516854,1.0,0.97182504903802
1755.0,0.017953631534279698,0.9803370786516854,1.0,0.9714168857727138
1754.0,0.017921841959414316,0.9817415730337079,1.0,0.971416885772714
1753.0,0.017909533402989616,0.9803370786516854,1.0,0.9718258837277244
1752.0,0.017902986446382014,0.9803370786516854,1.0,0.9718258837277244
1751.0,0.017896636408143703,0.9803370786516854,1.0,0.9714177204624181
1750.0,0.017889746581904845,0.9789325842696629,1.0,0.971009557197112
1749.0,0.01788901682559508,0.9789325842696629,1.0,0.9718258837277244
1748.0,0.017888960947111936,0.9789325842696629,1.0,0.971009557197112
1747.0,0.017878112181309164,0.9789325842696629,1.0,0.9718258837277242
1746.0,0.01787367109290974,0.9789325842696629,1.0,0.9718258837277242
1745.0,0.017846649259268155,0.9789325842696629,1.0,0.9718258837277242
1744.0,0.01783746205205411,0.9789325842696629,1.0,0.9718258837277242
1743.0,0.017826341183676413,0.9803370786516854,1.0,0.971008722507408
1742.0,0.01781889099725912,0.9803370786516854,1.0,0.971008722507408
1741.0,0.017795733119026838,0.9803370786516854,1.0,0.9714168857727141
1740.0,0.017790791626300716,0.9803370786516854,1.0,0.9718250490380201
1739.0,0.017787538998177196,0.9803370786516854,1.0,0.971008722507408
1738.0,0.017787538998177196,0.9803370786516854,1.0,0.971008722507408
1737.0,0.017783515747390562,0.9803370786516854,1.0,0.971008722507408
1736.0,0.017758202794524645,0.9803370786516854,1.0,0.9706005592421019
1735.0,0.017732577922961755,0.9803370786516854,1.0,0.9706005592421019
1734.0,0.017707370055004442,0.9803370786516854,1.0,0.9706005592421019
1733.0,0.017705528289079796,0.9803370786516854,1.0,0.9706005592421019
1732.0,0.01770488888355124,0.9803370786516854,1.0,0.971008722507408
1731.0,0.01768498279943528,0.9803370786516854,1.0,0.971008722507408
1730.0,0.01766117763893967,0.9803370786516854,1.0,0.9701932306664999
1729.0,0.017659796893667857,0.9803370786516854,1.0,0.971009557197112
1728.0,0.01762989078508768,0.9803370786516854,1.0,0.971009557197112
1727.0,0.017623990184068728,0.9803370786516854,1.0,0.9714160510830098
1726.0,0.017609436758233985,0.9803370786516854,1.0,0.9714168857727141
1725.0,0.01760397401100089,0.9803370786516854,1.0,0.9714168857727141
1724.0,0.01758241992863567,0.9789325842696629,1.0,0.9701932306664999
1723.0,0.017543681961691714,0.9789325842696629,1.0,0.9701932306664999
1722.0,0.017531313449415272,0.9789325842696629,1.0,0.9701932306664999
1721.0,0.017522324705028333,0.9789325842696629,1.0,0.9701932306664999
1720.0,0.017490020825716067,0.9789325842696629,1.0,0.9706013939318059
1719.0,0.017487009503678968,0.9775280898876404,1.0,0.9714177204624181
1718.0,0.017485813722673105,0.9775280898876404,1.0,0.9714177204624181
1717.0,0.017466221550550255,0.9775280898876404,1.0,0.9722340469930304
1716.0,0.01745495777254688,0.9803370786516854,1.0,0.9726413755686323
1715.0,0.01741733246389008,0.9803370786516854,1.0,0.9738658653645509
1714.0,0.017396473016864294,0.9803370786516854,1.0,0.9738658653645509
1713.0,0.017394177952575803,0.9789325842696629,1.0,0.9742748633195608
1712.0,0.01739065581656645,0.9789325842696629,1.0,0.9734585367889487
1711.0,0.017386074614955553,0.9789325842696629,1.0,0.9734585367889487
1710.0,0.017381460887063414,0.9775280898876404,1.0,0.9734585367889487
1709.0,0.017362528923370084,0.9775280898876404,1.0,0.9734585367889487
1708.0,0.017362216170665898,0.9775280898876404,1.0,0.9730503735236427
1707.0,0.017356117492934288,0.9775280898876404,1.0,0.9730503735236427
1706.0,0.017352937840441746,0.9789325842696629,1.0,0.9746830265848672
1705.0,0.017350277527643697,0.9789325842696629,1.0,0.9746830265848672
1704.0,0.017338972853028208,0.9789325842696629,1.0,0.9750911898501732
1703.0,0.017326437261307136,0.9789325842696629,1.0,0.9750911898501732
1702.0,0.01731722148162382,0.9789325842696629,1.0,0.9730478694545303
1701.0,0.017314823710891738,0.9789325842696629,1.0,0.9742740286298568
1700.0,0.017304574688941258,0.9789325842696629,1.0,0.9742740286298568
1699.0,0.01730338113195462,0.9775280898876404,1.0,0.9726405408789283
1698.0,0.01729753196138035,0.9775280898876404,1.0,0.9722323776136221
1697.0,0.017294890938545006,0.9775280898876404,1.0,0.9738650306748466
1696.0,0.017282075027733518,0.9775280898876404,1.0,0.9738650306748466
1695.0,0.017274999866558848,0.9775280898876404,1.0,0.9746813572054588
1694.0,0.017268381423618858,0.9775280898876404,1.0,0.9742731939401527
1693.0,0.017254816892048778,0.9775280898876404,1.0,0.9742731939401527
1692.0,0.017220481857674334,0.9803370786516854,1.0,0.9734568674095405
1691.0,0.017210823011660093,0.9789325842696629,1.0,0.9738667000542549
1690.0,0.017187739545404535,0.9789325842696629,1.0,0.9738667000542549
1689.0,0.017150190687408758,0.9789325842696629,1.0,0.9738667000542549
1688.0,0.017114217176367394,0.9789325842696629,1.0,0.9738667000542549
1687.0,0.017089954516582732,0.9789325842696629,1.0,0.9738667000542549
1686.0,0.017071814859740003,0.9789325842696629,1.0,0.9742731939401528
1685.0,0.017067197703151554,0.9803370786516854,1.0,0.9742731939401528
1684.0,0.01704475132573786,0.9789325842696629,1.0,0.9738658653645509
1683.0,0.017042770558611354,0.9789325842696629,1.0,0.9738658653645509
1682.0,0.017041849814650237,0.9789325842696629,1.0,0.9738658653645509
1681.0,0.01703009364900173,0.9789325842696629,1.0,0.9750928592295814
1680.0,0.017029199593271364,0.9803370786516854,1.0,0.9750928592295814
1679.0,0.017027393550655592,0.9789325842696629,1.0,0.9742765326989691
1678.0,0.017021913706274674,0.9789325842696629,1.0,0.9742765326989691
1677.0,0.017010871505939884,0.9789325842696629,1.0,0.9746846959642752
1676.0,0.016993397331710684,0.9817415730337079,1.0,0.9738667000542549
1675.0,0.016989073838328036,0.9817415730337079,1.0,0.9734585367889487
1674.0,0.016968525383324544,0.9817415730337079,1.0,0.974274863319561
1673.0,0.01696804351249143,0.9817415730337079,1.0,0.974274863319561
1672.0,0.0169590362346109,0.9817415730337079,1.0,0.974274863319561
1671.0,0.01694220930511854,0.9817415730337079,1.0,0.974274863319561
1670.0,0.016934572023083537,0.9845505617977528,1.0,0.974274863319561
1669.0,0.01691440016866962,0.9845505617977528,1.0,0.974274863319561
1668.0,0.01690721658655749,0.9817415730337079,1.0,0.974683026584867
1667.0,0.016904909166606617,0.9817415730337079,1.0,0.974683026584867
1666.0,0.016896923547559763,0.9817415730337079,1.0,0.974683026584867
1665.0,0.01689392807165968,0.9817415730337079,1.0,0.974683026584867
1664.0,0.016886394206518864,0.9817415730337079,1.0,0.974683026584867
1663.0,0.016879193944262516,0.9817415730337079,1.0,0.974683026584867
1662.0,0.016865405025038003,0.9803370786516854,1.0,0.9746838612745711
1661.0,0.016862625001000803,0.9803370786516854,1.0,0.9742756980092651
1660.0,0.016840580522395433,0.9803370786516854,1.0,0.9742756980092651
1659.0,0.01679227185936607,0.9803370786516854,1.0,0.9742756980092651
1658.0,0.016782205855664714,0.9803370786516854,1.0,0.9742756980092651
1657.0,0.01677260559865705,0.9803370786516854,1.0,0.9742756980092651
1656.0,0.016772552222195532,0.9789325842696629,1.0,0.9742731939401527
1655.0,0.016764323351045423,0.9789325842696629,1.0,0.9742731939401527
1654.0,0.016746343545584835,0.9803370786516854,1.0,0.9742731939401527
1653.0,0.0167449882838667,0.9789325842696629,1.0,0.9750911898501732
1652.0,0.016740859948171455,0.9789325842696629,1.0,0.974274863319561
1651.0,0.01673769072076905,0.9789325842696629,1.0,0.974274863319561
1650.0,0.016726807777691175,0.9789325842696629,1.0,0.974274863319561
1649.0,0.016718258352749017,0.9831460674157303,1.0,0.974683026584867
1648.0,0.016707312008102545,0.9831460674157303,1.0,0.974683026584867
1647.0,0.01668792134044308,0.9831460674157303,1.0,0.9754993531154794
1646.0,0.016662783256762622,0.9817415730337079,1.0,0.9754993531154794
1645.0,0.016652371783067384,0.9831460674157303,1.0,0.9759083510704896
1644.0,0.016620179104716606,0.9831460674157303,1.0,0.9759083510704896
1643.0,0.016593303222336986,0.9831460674157303,1.0,0.9759083510704896
1642.0,0.016563133011473274,0.9831460674157303,1.0,0.9759083510704896
1641.0,0.016562194753360716,0.9831460674157303,1.0,0.9759083510704896
1640.0,0.01656148584723123,0.9831460674157303,1.0,0.9759083510704896
1639.0,0.01655914169124843,0.9831460674157303,1.0,0.9763165143357957
1638.0,0.016552120780257116,0.9831460674157303,1.0,0.9763156796460916
1637.0,0.016548852954668857,0.9831460674157303,1.0,0.9754985184257752
1636.0,0.016532765882240254,0.9831460674157303,1.0,0.9759066816910813
1635.0,0.016519940704681973,0.9831460674157303,1.0,0.9754976837360712
1634.0,0.016510507156449077,0.9831460674157303,1.0,0.9754976837360712
1633.0,0.01649783024683945,0.9831460674157303,1.0,0.9754976837360712
1632.0,0.01647972895432843,0.9831460674157303,1.0,0.9754976837360712
1631.0,0.01647594219091989,0.9831460674157303,1.0,0.9754976837360712
1630.0,0.016475562254301475,0.9817415730337079,1.0,0.9754976837360712
1629.0,0.016474144442042506,0.9817415730337079,1.0,0.9754976837360712
1628.0,0.016464571892607745,0.9845505617977528,1.0,0.9759058470013772
1627.0,0.016447623012727616,0.9845505617977528,1.0,0.9738650306748466
1626.0,0.016442062964653215,0.9845505617977528,1.0,0.9742731939401527
1625.0,0.016435363106723562,0.9845505617977528,1.0,0.9754976837360712
1624.0,0.01643034979670981,0.9845505617977528,1.0,0.9754976837360712
1623.0,0.016430254812555212,0.9817415730337079,1.0,0.9767238429113977
1622.0,0.01642750387580655,0.9817415730337079,1.0,0.9754985184257752
1621.0,0.016407361314608876,0.9817415730337079,1.0,0.9746821918951628
1620.0,0.016401622881658747,0.9817415730337079,1.0,0.9746821918951628
1619.0,0.01639104396352253,0.9831460674157303,1.0,0.9746813572054588
1618.0,0.016388408500735262,0.9789325842696629,1.0,0.974683026584867
1617.0,0.016368299660199512,0.9789325842696629,1.0,0.974683026584867
1616.0,0.016358282306918805,0.9789325842696629,1.0,0.974683026584867
1615.0,0.01634042528585319,0.9803370786516854,1.0,0.9763156796460916
1614.0,0.01631140878496492,0.9803370786516854,1.0,0.9763156796460916
1613.0,0.016300068414462555,0.9817415730337079,1.0,0.9771320061767039
1612.0,0.016293326466117957,0.9789325842696629,1.0,0.975090355160469
1611.0,0.016274096136344833,0.9789325842696629,1.0,0.975090355160469
1610.0,0.016257580569544638,0.9789325842696629,1.0,0.9746821918951628
1609.0,0.01625684386317478,0.9789325842696629,1.0,0.9746821918951628
1608.0,0.016249891817350325,0.9789325842696629,1.0,0.9746821918951628
1607.0,0.016247982536556203,0.9789325842696629,1.0,0.9746821918951628
1606.0,0.01623953821354321,0.9789325842696629,1.0,0.9746821918951628
1605.0,0.016235868581814108,0.9789325842696629,1.0,0.9746821918951628
1604.0,0.016217520423168586,0.9789325842696629,1.0,0.9746821918951628
1603.0,0.016213100184949442,0.9789325842696629,1.0,0.9746813572054588
1602.0,0.016189810533577795,0.9803370786516854,1.0,0.9734568674095405
1601.0,0.016182313992833784,0.9789325842696629,1.0,0.9746813572054588
1600.0,0.016178071882080723,0.9817415730337079,1.0,0.9734551980301323
1599.0,0.016173054494698382,0.9817415730337079,1.0,0.9734551980301323
