N_features,min_mi,accuracy_test,accuracy_train,mean_cv
2455.0,0.0,0.973314606741573,1.0,0.9726413755686323
2454.0,0.0,0.973314606741573,1.0,0.9722332123033262
2453.0,0.0,0.976123595505618,1.0,0.9726413755686323
2452.0,0.0,0.976123595505618,1.0,0.9726413755686323
2451.0,0.0,0.976123595505618,1.0,0.9726413755686323
2450.0,0.0,0.976123595505618,1.0,0.9726413755686323
2449.0,0.0,0.976123595505618,1.0,0.9726413755686323
2448.0,0.0,0.973314606741573,1.0,0.9726413755686323
2447.0,0.0,0.973314606741573,1.0,0.9726413755686323
2446.0,0.0,0.973314606741573,1.0,0.9726413755686323
2445.0,0.0,0.973314606741573,1.0,0.9726413755686323
2444.0,0.0,0.973314606741573,1.0,0.9726413755686323
2443.0,0.0,0.973314606741573,1.0,0.9726413755686323
2442.0,0.0,0.973314606741573,1.0,0.9726413755686323
2441.0,0.0,0.973314606741573,1.0,0.9726413755686323
2440.0,0.0,0.973314606741573,1.0,0.97182504903802
2439.0,0.0,0.973314606741573,1.0,0.97182504903802
2438.0,0.0,0.973314606741573,1.0,0.97182504903802
2437.0,0.0,0.973314606741573,1.0,0.97182504903802
2436.0,0.0,0.973314606741573,1.0,0.9714160510830098
2435.0,0.0,0.973314606741573,1.0,0.9714160510830098
2434.0,0.0,0.973314606741573,1.0,0.9714160510830098
2433.0,0.0,0.973314606741573,1.0,0.9714160510830098
2432.0,0.0,0.973314606741573,1.0,0.9714160510830098
2431.0,0.0,0.973314606741573,1.0,0.9714160510830098
2430.0,0.0,0.973314606741573,1.0,0.9714160510830098
2429.0,0.0,0.973314606741573,1.0,0.9714160510830098
2428.0,0.0,0.973314606741573,1.0,0.971824214348316
2427.0,0.0,0.973314606741573,1.0,0.971824214348316
2426.0,0.0,0.973314606741573,1.0,0.9738650306748466
2425.0,0.0,0.973314606741573,1.0,0.9742740286298568
2424.0,0.0,0.973314606741573,1.0,0.9742740286298568
2423.0,0.0,0.973314606741573,1.0,0.9742740286298568
2422.0,0.0,0.973314606741573,1.0,0.9742740286298568
2421.0,0.0,0.973314606741573,1.0,0.9742740286298568
2420.0,0.0,0.973314606741573,1.0,0.9742740286298568
2419.0,0.0,0.976123595505618,1.0,0.9742740286298568
2418.0,0.0,0.976123595505618,1.0,0.9742740286298568
2417.0,0.0,0.976123595505618,1.0,0.9742740286298568
2416.0,0.0,0.976123595505618,1.0,0.9742740286298568
2415.0,0.0,0.976123595505618,1.0,0.9742740286298568
2414.0,0.0,0.976123595505618,1.0,0.9742740286298568
2413.0,0.0,0.976123595505618,1.0,0.9742740286298568
2412.0,0.0,0.976123595505618,1.0,0.9742740286298568
2411.0,0.0,0.976123595505618,1.0,0.9742740286298568
2410.0,0.0,0.976123595505618,1.0,0.9742740286298568
2409.0,0.0,0.976123595505618,1.0,0.9742740286298568
2408.0,0.0,0.976123595505618,1.0,0.9742740286298568
2407.0,0.0,0.976123595505618,1.0,0.9742740286298568
2406.0,0.0,0.976123595505618,1.0,0.9742740286298568
2405.0,0.0,0.976123595505618,1.0,0.9742740286298568
2404.0,0.0,0.976123595505618,1.0,0.9742740286298568
2403.0,0.0,0.9747191011235955,1.0,0.975090355160469
2402.0,0.0,0.9747191011235955,1.0,0.975090355160469
2401.0,0.0,0.9747191011235955,1.0,0.975090355160469
2400.0,0.0,0.9747191011235955,1.0,0.975090355160469
2399.0,0.0,0.9747191011235955,1.0,0.975090355160469
2398.0,0.0,0.9747191011235955,1.0,0.975089520470765
2397.0,0.0,0.9747191011235955,1.0,0.9746830265848672
2396.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2395.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2394.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2393.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2392.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2391.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2390.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2389.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2388.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2387.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2386.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2385.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2384.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2383.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2382.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2381.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2380.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2379.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2378.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2377.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2376.0,0.0,0.9747191011235955,1.0,0.9738667000542549
2375.0,0.0,0.9747191011235955,1.0,0.974274863319561
2374.0,0.0,0.9747191011235955,1.0,0.974274863319561
2373.0,0.0,0.976123595505618,1.0,0.9722332123033262
2372.0,0.0,0.976123595505618,1.0,0.9722332123033262
2371.0,0.0,0.976123595505618,1.0,0.9722332123033262
2370.0,0.0,0.976123595505618,1.0,0.9722332123033262
2369.0,0.0,0.976123595505618,1.0,0.9722332123033262
2368.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2367.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2366.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2365.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2364.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2363.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2362.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2361.0,0.0,0.9747191011235955,1.0,0.9730495388339385
2360.0,0.0,0.9747191011235955,1.0,0.9726413755686323
2359.0,0.0,0.9747191011235955,1.0,0.9726413755686323
2358.0,0.0,0.9705056179775281,1.0,0.9742740286298568
2357.0,0.0,0.9705056179775281,1.0,0.974682191895163
2356.0,0.0,0.9705056179775281,1.0,0.974682191895163
2355.0,0.0,0.9705056179775281,1.0,0.974682191895163
2354.0,0.0,0.9705056179775281,1.0,0.9734577020992446
2353.0,0.0,0.9705056179775281,1.0,0.9734577020992446
2352.0,0.0,0.9705056179775281,1.0,0.9734577020992446
2351.0,0.0,0.9705056179775281,1.0,0.9734577020992446
2350.0,0.0,0.9705056179775281,1.0,0.9734577020992446
2349.0,0.0,0.9719101123595506,1.0,0.9734577020992446
2348.0,0.0,0.9719101123595506,1.0,0.9734577020992446
2347.0,0.0,0.9719101123595506,1.0,0.9734568674095405
2346.0,0.0,0.9719101123595506,1.0,0.9730478694545303
2345.0,0.0,0.9719101123595506,1.0,0.9730478694545303
2344.0,0.0,0.9719101123595506,1.0,0.9730478694545303
2343.0,0.0,0.9719101123595506,1.0,0.9730478694545303
2342.0,0.0,0.9719101123595506,1.0,0.9734560327198365
2341.0,0.0,0.973314606741573,1.0,0.9726397061892241
2340.0,0.0,0.973314606741573,1.0,0.971823379658612
2339.0,0.0,0.973314606741573,1.0,0.971823379658612
2338.0,0.0,0.973314606741573,1.0,0.971823379658612
2337.0,0.0,0.973314606741573,1.0,0.971823379658612
2336.0,0.0,0.973314606741573,1.0,0.971823379658612
2335.0,0.0,0.973314606741573,1.0,0.971823379658612
2334.0,0.0,0.973314606741573,1.0,0.971823379658612
2333.0,0.0,0.973314606741573,1.0,0.971823379658612
2332.0,0.0,0.973314606741573,1.0,0.971823379658612
2331.0,0.0,0.973314606741573,1.0,0.971823379658612
2330.0,0.0,0.973314606741573,1.0,0.971823379658612
2329.0,0.0,0.973314606741573,1.0,0.9734585367889487
2328.0,0.0,0.973314606741573,1.0,0.9734585367889487
2327.0,0.0,0.973314606741573,1.0,0.9734585367889487
2326.0,0.0,0.973314606741573,1.0,0.9734585367889487
2325.0,0.0,0.973314606741573,1.0,0.9734585367889487
2324.0,0.0,0.973314606741573,1.0,0.9734585367889487
2323.0,0.0,0.973314606741573,1.0,0.9734585367889487
2322.0,0.0,0.973314606741573,1.0,0.9734585367889487
2321.0,0.0,0.973314606741573,1.0,0.9734585367889487
2320.0,0.0,0.973314606741573,1.0,0.9734585367889487
2319.0,0.0,0.973314606741573,1.0,0.974274863319561
2318.0,0.0,0.973314606741573,1.0,0.974274863319561
2317.0,0.0,0.973314606741573,1.0,0.974274863319561
2316.0,0.0,0.973314606741573,1.0,0.9738667000542549
2315.0,0.0,0.973314606741573,1.0,0.9738667000542549
2314.0,0.0,0.973314606741573,1.0,0.9738667000542549
2313.0,0.0,0.973314606741573,1.0,0.9738667000542549
2312.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2311.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2310.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2309.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2308.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2307.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2306.0,0.0,0.9719101123595506,1.0,0.9730503735236427
2305.0,0.0,0.9719101123595506,1.0,0.971824214348316
2304.0,0.0,0.9719101123595506,1.0,0.971824214348316
2303.0,0.0,0.9719101123595506,1.0,0.9722323776136221
2302.0,0.0,0.9719101123595506,1.0,0.9722323776136221
2301.0,0.0,0.9719101123595506,1.0,0.9722315429239181
2300.0,0.0,0.9719101123595506,1.0,0.9722315429239181
2299.0,0.0,0.9719101123595506,1.0,0.971823379658612
2298.0,0.0,0.9719101123595506,1.0,0.971823379658612
2297.0,0.0,0.9719101123595506,1.0,0.971823379658612
2296.0,0.0,0.9705056179775281,1.0,0.971823379658612
2295.0,0.0,0.9705056179775281,1.0,0.971823379658612
2294.0,0.0,0.9705056179775281,1.0,0.971823379658612
2293.0,0.0,0.9719101123595506,1.0,0.971823379658612
2292.0,0.0,0.9747191011235955,1.0,0.971824214348316
2291.0,0.0,0.9747191011235955,1.0,0.971824214348316
2290.0,0.0,0.9747191011235955,1.0,0.971824214348316
2289.0,3.861715982989011e-06,0.9747191011235955,1.0,0.971824214348316
2288.0,9.38949089857033e-06,0.9747191011235955,1.0,0.971824214348316
2287.0,1.6280115779476745e-05,0.9747191011235955,1.0,0.971824214348316
2286.0,5.263340246974835e-05,0.9747191011235955,1.0,0.971824214348316
2285.0,5.3640143732769374e-05,0.9747191011235955,1.0,0.971824214348316
2284.0,5.948621647178243e-05,0.9747191011235955,1.0,0.971824214348316
2283.0,5.9716244818597275e-05,0.9747191011235955,1.0,0.9714152163933057
2282.0,9.646575666555357e-05,0.9747191011235955,1.0,0.9714152163933057
2281.0,0.0001260833112131099,0.9747191011235955,1.0,0.9714152163933057
2280.0,0.00012799439351329767,0.973314606741573,1.0,0.9714152163933057
2279.0,0.0001469201001278453,0.973314606741573,1.0,0.9714152163933057
2278.0,0.0002126336433021514,0.973314606741573,1.0,0.9714152163933057
2277.0,0.0002289581924150852,0.973314606741573,1.0,0.9714152163933057
2276.0,0.00024297628915626035,0.973314606741573,1.0,0.9722323776136221
2275.0,0.00026643795545400195,0.973314606741573,1.0,0.9722323776136221
2274.0,0.0003155417511420122,0.9747191011235955,1.0,0.971823379658612
2273.0,0.00034816568552975546,0.9747191011235955,1.0,0.971823379658612
2272.0,0.00040765109340057393,0.9747191011235955,1.0,0.971823379658612
2271.0,0.0004316076156039017,0.9747191011235955,1.0,0.971823379658612
2270.0,0.00047532269939121186,0.9747191011235955,1.0,0.971823379658612
2269.0,0.0005195333544962821,0.9747191011235955,1.0,0.9722315429239181
2268.0,0.000536080819907081,0.9747191011235955,1.0,0.9722315429239181
2267.0,0.0005442645811257751,0.9747191011235955,1.0,0.9722315429239181
2266.0,0.0005446087856106896,0.9747191011235955,1.0,0.9714152163933057
2265.0,0.0006046453779702254,0.9747191011235955,1.0,0.9714152163933057
2264.0,0.0006153768971632889,0.9747191011235955,1.0,0.9714152163933057
2263.0,0.000657822177642764,0.9747191011235955,1.0,0.9714152163933057
2262.0,0.0006915761312051849,0.9747191011235955,1.0,0.9714152163933057
2261.0,0.0007081012892555805,0.9747191011235955,1.0,0.9714152163933057
2260.0,0.0007438888622677275,0.9747191011235955,1.0,0.9714152163933057
2259.0,0.0008518296349659948,0.9747191011235955,1.0,0.9714152163933057
2258.0,0.0008619733840644628,0.9747191011235955,1.0,0.9714152163933057
2257.0,0.0008695451900486706,0.9747191011235955,1.0,0.9714152163933057
2256.0,0.0008911436207761358,0.9747191011235955,1.0,0.9714152163933057
2255.0,0.0009158675962464002,0.9747191011235955,1.0,0.9714152163933057
2254.0,0.0009168676546900123,0.9747191011235955,1.0,0.9714152163933057
2253.0,0.000960680920825352,0.9747191011235955,1.0,0.9714152163933057
2252.0,0.0009696093076685397,0.9719101123595506,1.0,0.9714152163933057
2251.0,0.001003613310037732,0.9719101123595506,1.0,0.9714152163933057
2250.0,0.0010049349883061165,0.9719101123595506,1.0,0.9714152163933057
2249.0,0.0010182140945831364,0.9719101123595506,1.0,0.9714152163933057
2248.0,0.0010215631479255638,0.9719101123595506,1.0,0.9710070531279996
2247.0,0.0010254877779025673,0.9719101123595506,1.0,0.9710070531279996
2246.0,0.0010301439275006707,0.9747191011235955,1.0,0.9714152163933057
2245.0,0.001034254311742755,0.9747191011235955,1.0,0.9714152163933057
2244.0,0.0010555633253639396,0.9747191011235955,1.0,0.9714152163933057
2243.0,0.001061494596471091,0.9747191011235955,1.0,0.9714152163933057
2242.0,0.0011383437927614537,0.9747191011235955,1.0,0.9714152163933057
2241.0,0.0012440205088546374,0.9747191011235955,1.0,0.9714152163933057
2240.0,0.001280602452246704,0.9747191011235955,1.0,0.9714152163933057
2239.0,0.0012961660546904064,0.9747191011235955,1.0,0.9714152163933057
2238.0,0.0013015336377317777,0.9747191011235955,1.0,0.9714152163933057
2237.0,0.0013153721683765163,0.9747191011235955,1.0,0.9714152163933057
2236.0,0.001330916258657222,0.9747191011235955,1.0,0.9714152163933057
2235.0,0.0013638611586608285,0.9747191011235955,1.0,0.9714152163933057
2234.0,0.0013768168401466774,0.9747191011235955,1.0,0.9714152163933057
2233.0,0.0014122133098446454,0.9747191011235955,1.0,0.9714152163933057
2232.0,0.0014245831988346502,0.9747191011235955,1.0,0.9714152163933057
2231.0,0.0014273505499133865,0.9747191011235955,1.0,0.9714152163933057
2230.0,0.0014576859495891714,0.9747191011235955,1.0,0.9714152163933057
